variable,value,count
candidate,"Jacob ""Dorian Phibian"" Hebert",587
candidate,Jacob Turk,366
candidate,Jaime Herrera Beutler,528
candidate,James (Jim) Crary,390
candidate,James Bales,215
candidate,James E Jim Clyburn,493
candidate,James Espisito,42
candidate,James Hart,247
candidate,James Neu Jr.,8887
candidate,James P. McGovern,235
candidate,James Piotrowski,459
candidate,James R. COMER,1350
candidate,James R. Langevin,488
candidate,James Veltmeyer,863
candidate,Jameson,186
candidate,Jan Schneider,163
candidate,Jane D. Dittmar,352
candidate,Janet Everhard,8887
candidate,Janet Garrett,8887
candidate,Janice Allen Boyd,395
candidate,Jared Polis,493
candidate,Jared W. Huffman,1498
candidate,Jason Chaffetz,575
candidate,Jason Lebeck,344
candidate,Jason Lewis,292
candidate,Jason Smith,451
candidate,Jay Sidie,615
candidate,Jeff Dahlke,431
candidate,Jeff Denham,651
candidate,Jeff Duncan,415
candidate,Jeff Fortenberry,560
candidate,Jeff Stone,622
candidate,Jeffrey C. Johnson,496
candidate,"Jenkins, Lynn",823
candidate,Jennifer Martinez,500
candidate,Jermaine Graham,42
candidate,Jermaine Sampson,592
candidate,Jerrold Nadler,1536
candidate,Jerry Jaqueway,42
candidate,Jerry Kobishop (wr-in),419
candidate,Jerry McNerney,906
candidate,Jesse Smith,327
candidate,Jim Cooper,186
candidate,Jim Costa,841
candidate,Jim Hagedorn,697
candidate,Jim Higgins,449
candidate,Jim Himes,130
candidate,Jim Jordan,8887
candidate,Jim Lange,189
candidate,Jim Lawrence,187
candidate,Jim Moeller,528
candidate,Jim Mowrer,750
candidate,Jim Postma,523
candidate,Jim Reed,1160
candidate,Jim Renacci,8887
candidate,Jimmy Panetta,754
candidate,Joe Courtney,284
candidate,Joe Garcia,246
candidate,Joe Grandanette,750
candidate,Joe Manchik,8887
candidate,Joe Pakootas,669
candidate,Joe Vitollo,1890
candidate,Joe Wilson,323
candidate,John Adams,8887
candidate,John Arndt,347
candidate,John B. Larson,272
candidate,John Faso,2752
candidate,John Garamendi,927
candidate,John J. Babiarz,187
candidate,John J. Baumeister,8887
candidate,"John J. Duncan, Jr.",180
candidate,John Katko,2384
candidate,John Mica,143
candidate,John P. McNeil,967
candidate,John Pistone,139
candidate,John Plumb,1275
candidate,John Rutherford,180
candidate,John Shaban,260
candidate,"John W Sawyer, III",232
candidate,John Yarmuth,602
candidate,Johnny M. Tacherra,841
candidate,Jonathan Pelto,142
candidate,Jonathan Shell,442
candidate,Jose Peixoto,244
candidate,Jose Serrano,456
candidate,"Joseph """"Joe"""" Kaufman",233
candidate,"Joseph ""Joe"" Swider",557
candidate,Joseph Crowley,1191
candidate,"Joseph P. Kennedy, III",220
candidate,Josh Brannon,1164
candidate,Joyce Beatty,8887
candidate,"Juan M. Hidalgo, Jr.",757
candidate,Juan Vargas,757
candidate,Judy Chu,718
candidate,Julia Brownley,1047
candidate,Justice of the Peace District 04 P,42
candidate,Justice of the Peace District 05 B,42
candidate,Justice of the Peace District 07 O,42
candidate,Justice of the Peace District 08 T,42
candidate,Justice of the Peace District 09 J,42
candidate,Justice of the Peace District 1 Vi,42
candidate,Justice of the Peace District 10 L,42
candidate,Justice of the Peace District 11 C,42
candidate,Justice of the Peace District 2 Ma,42
candidate,Justice of the Peace District 3 Ro,42
candidate,Justice of the Peace District 6 St,42
candidate,Justin Donald Fareed,835
candidate,Justin Salengo,42
candidate,"KAAIHUE, Angela Aulani",741
candidate,KEITH JAMES ROTHFUS,592
candidate,KENSETT ALDERMAN W-1 PO. 2,276
candidate,KENSETT ALDERMAN W-2 PO. 1,276
candidate,KENSETT ALDERMAN W-2 PO. 2,276
candidate,KENSETT ALDERMAN W-3 PO. 1,276
candidate,KENSETT ALDERMAN W-3 PO. 2,276
candidate,KENSETT CLERK/TREASURER,276
candidate,KERITH STRANO TAYLOR,563
candidate,"KIHUEN, RUBEN",428
candidate,"KILDEE, DANIEL T.",354
candidate,"KIM, Howard",339
candidate,"KLAUSNER, HOWARD",464
candidate,"KNIGHT, DREW",728
candidate,"KUMAR, ANIL",298
candidate,Kai Degner,263
candidate,Karen Bass,720
candidate,Karen Free Spirit Talley-Lane,247
candidate,Katherine M. Clark,243
candidate,Kathleen Rice,1302
candidate,Kathy Castor,192
candidate,Keith Ellison,236
candidate,Keith Mundy,8887
candidate,Kelsey,239
candidate,Ken Buck,490
candidate,Ken Calvert,680
candidate,"Kenneth """"Ken"""" McGurn",218
candidate,Kenneth Cutno,676
candidate,Kenneth J. Krefft,780
candidate,Kenneth W. Wright,885
candidate,Kenny P. Scelfo,587
candidate,Kerry Hicks,3487
candidate,Kevin Cramer,432
candidate,Kevin McCarthy,921
candidate,Kevin Miller,331
candidate,Kevin Yoder,615
candidate,Khary Penebaker,347
candidate,Kim Myers,1232
candidate,Kim Weaver,978
candidate,Kiumars G. Kiani,8887
candidate,Kleven,246
candidate,Kolis,253
candidate,Kristi Noem,707
candidate,Kurt Schrader,292
candidate,Kyle Sheahan,242
candidate,"LAWRENCE, BRENDA L.",464
candidate,LEONARD FRANCIS MCALLISTER,866
candidate,LETONA ALDERMAN PO. 1,276
candidate,LETONA ALDERMAN PO. 3,276
candidate,LETONA ALDERMAN PO. 4,276
candidate,LETONA ALDERMAN PO. 5,276
candidate,"LEVIN, SANDER",306
candidate,"LITTLE, MIKE",428
candidate,LLOYD K SMUCKER,335
candidate,LONSDALE ALDERMAN POSITION 1 JARRO,224
candidate,LONSDALE ALDERMAN POSITION 4 BEVER,224
candidate,LONSDALE CLERK/TREASURER SUSAN G.,224
candidate,LOU BARLETTA,434
candidate,LUIS V. GUTIERREZ,443
candidate,"LYNCH, CLYDE DARNELL",517
candidate,"LaPolice, Alan",1459
candidate,Lacy Clay,494
candidate,Landholt,351
candidate,Larry Rader,587
candidate,Laura Sterling,493
candidate,Lawrence Gerard Struempf,482
candidate,Lawson,388
candidate,Lee Ann Dugas,557
candidate,Lee Zeldin,1892
candidate,Lenore Solis,733
candidate,Leon Threatt,614
candidate,Leonard D. Ladner,284
candidate,Leone,295
candidate,Linda T. Sanchez,749
candidate,"Lindbeck, Steve",563
candidate,Lingerfelt,273
candidate,Liz Cheney,482
candidate,Loewe,270
candidate,Lois Frankel,380
candidate,Lou Correa,468
candidate,Louie J. Campos,633
candidate,Louise Slaughter,2349
candidate,LuAnn L. Bennett,216
candidate,Lucille Roybal-Allard,505
candidate,Lyle Milstein,233
candidate,Lynn Jenkins,215
candidate,MARK D. WICKLUND,604
candidate,MARK HUNT,552
candidate,MARKWAYNE MULLIN,1584
candidate,MARY ELLEN BALCHUNIS,423
candidate,MATT DETCH,620
candidate,MATTHEW ALTON CARTWRIGHT,440
candidate,MATTHEW CONNOLLY,440
candidate,MATTHEW DEW ROWE,263
candidate,"MCDERMOTT, JOHN V.",306
candidate,MCRAE ALDERMAN W-1 PO. 1,276
candidate,MCRAE ALDERMAN W-2 PO. 1,276
candidate,MCRAE ALDERMAN W-2 PO. 2,276
candidate,MCRAE RECORDER/TREASURER,276
candidate,MERRIE LEE SOULES,501
candidate,MICHAEL BOST,651
candidate,MICHAEL D PARRISH,321
candidate,MICHAEL F DOYLE,866
candidate,MICHAEL H ROMERO,524
candidate,MICHAEL M MOLESEVICH,503
candidate,MICHAEL PAUL MARSICANO,434
candidate,MICHELLE LUJAN GRISHAM,468
candidate,MIKE MANYPENNY,592
candidate,MIKE QUIGLEY,584
candidate,"MIKKELSON, HARLEY",354
candidate,"MITCHELL, PAUL",362
candidate,"MOOLENAAR, JOHN",385
candidate,"MORSE, CHRISTOPHER R.",306
candidate,MOUNTAIN PINE ALDERMAN WARD 1 POSI,224
candidate,MOUNTAIN PINE ALDERMAN WARD 2 POSI,224
candidate,MOUNTAIN PINE ALDERMAN WARD 2 POSI__1,224
candidate,MOUNTAIN PINE CLERK/TREASURER TAMB,224
candidate,"MURPHY, DENNIS B.",319
candidate,Mal Hyman,376
candidate,Manually Counted Emergency,5456
candidate,Marc Hennemann,640
candidate,Marchant,253
candidate,Marcia L. Fudge,8887
candidate,Marcy Kaptur,8887
candidate,Mario Diaz-Balart,182
candidate,Mark Assini,3132
candidate,Mark Bliss,388
candidate,Mark C. Alliegro,222
candidate,Mark David Halverson,780
candidate,Mark DeSaulnier,889
candidate,Mark Greenstein,138
candidate,Mark J. Rawles,247
candidate,Mark Meadows,1253
candidate,Mark Pocan,416
candidate,Mark Reed,714
candidate,Mark Sanford,383
candidate,Mark Stewart,133
candidate,Mark Takano,421
candidate,Mark West,3114
candidate,"Markowitz, Warren",398
candidate,Marsha Blackburn,284
candidate,Marshall Jones,780
candidate,"Marshall, Roger",1459
candidate,Martha Roby,454
candidate,Martin,151
candidate,Martin Babinec,1232
candidate,Martin L Williams,218
candidate,Martin L. Buchanan,344
candidate,Martin Moulton,143
candidate,Marvin Sandnes,292
candidate,Mary Hoeft,716
candidate,Matt Funiciello,58
candidate,Matt Gaetz,202
candidate,Matta,297
candidate,Matthew Funiciello,851
candidate,Matthew M. Corey,136
candidate,Mauck,170
candidate,Maxine Waters,692
candidate,McCaul,239
candidate,McCormick,253
candidate,"McDermott, Jim C.",563
candidate,McDowell,253
candidate,McKellar,276
candidate,Melody Shekari,276
candidate,"Melvin L. ""Kip"" Holden",676
candidate,Mia Love,534
candidate,Michael Chandler,251
candidate,Michael E. Capuano,270
candidate,Michael Eggman,651
candidate,Michael Grier Jr,383
candidate,Michael L. Lorentz,8887
candidate,Michael L. Wade,276
candidate,Michael O'Reilly,878
candidate,Michael Pompeo,297
candidate,Michael Wager,8887
candidate,Michele Young,8887
candidate,Mick Mulvaney,450
candidate,Mickey Mouse,46
candidate,Mike Beilstein,285
candidate,Mike Coffman,468
candidate,Mike Derrick,1778
candidate,Mike Diel,433
candidate,Mike Gallagher,419
candidate,Mike Honda,652
candidate,Mike McRedmond,308
candidate,Mike Rogers,327
candidate,Mike Simpson,501
candidate,Mike Thompson,1122
candidate,Mike Turner,8887
candidate,Mimi Walters,771
candidate,Miranda Allen,297
candidate,Misty Plowright,308
candidate,Mitchell,281
candidate,Mo Brooks,215
candidate,Monica Vernon,832
candidate,Morgan Carroll,468
candidate,N. Eugene Cleek,927
candidate,NAC COLLEGE BOARD SEAT 7 R.G. EARN,92
candidate,NAC COLLEGE BOARD SEAT 8 CHRIS MCN,92
candidate,NAC COLLEGE BOARD SEAT 9 DONALD TO,92
candidate,"NEWPORT ALDERMAN WARD 1, POSITION",80
candidate,"NEWPORT ALDERMAN WARD 1, POSITION__1",80
candidate,"NEWPORT ALDERMAN WARD 2, POSITION",80
candidate,"NEWPORT ALDERMAN WARD 2, POSITION__1",80
candidate,"NEWPORT ALDERMAN WARD 3, POSITION",80
candidate,"NEWPORT ALDERMAN WARD 4, POSITION",80
candidate,"NEWPORT ALDERMAN WARD 4, POSITION__1",80
candidate,"NOFS, BENJAMIN",362
candidate,NPC BOARD OF TRUSTEES POSITION 1 F,224
candidate,NPC BOARD OF TRUSTEES POSITION 2 R,224
candidate,NPC BOARD OF TRUSTEES POSITION 3 L,224
candidate,NPC BOARD OF TRUSTEES POSITION 4 B,224
candidate,Nancy Jo KEMPER,624
candidate,Nancy Jo Kemper,39
candidate,Nancy Pelosi,1038
candidate,Nanette Diaz Barragan,659
candidate,Narvaiz,240
candidate,Natale (Lino) Stracuzzi,143
candidate,Nathan Mathis,454
candidate,Neal Dunn,303
candidate,Nicholas Brent Mantanona,129
candidate,Nicholas Morse,493
candidate,Nicola S. Tsongas,225
candidate,Nita Lowey,1893
candidate,Norm Olsen,468
candidate,Norma J. Torres,541
candidate,Nydia Velazquez,924
candidate,O'Rourke,173
candidate,"OCASIO, Javier",339
candidate,"ORLANDO, MATTHEW",306
candidate,"OSMENT, JONATHAN RAY",298
candidate,"OSTROV, Shirlene D. (Shirl)",339
candidate,"OSTROV, Shirlene DelaCruz",339
candidate,"OVERTON, RICHARD MILLER",298
candidate,Oliver Jenkins,780
candidate,Olson,166
candidate,Omar Navarro,692
candidate,PANGBURN ALDERMAN W-3 PO. 1,276
candidate,PANGBURN ALDERMAN W-3 PO. 2,276
candidate,PANGBURN CLERK/TREASURER,276
candidate,PATRICIA C. MCCRACKEN,1004
candidate,PATRICK HARLAN,689
candidate,PATRICK L MEEHAN,423
candidate,PAUL RIZZO,333
candidate,PAULA BRADSHAW,651
candidate,PERRI M,864
candidate,"PERRY, Yvonne",339
candidate,"PETER """"PETE"""" DiCIANNI",465
candidate,PETER J. ROSKAM,618
candidate,PINGREE,5
candidate,"PLOTZENEDER, Peter H.",339
candidate,"PROCTOR, KEN",311
candidate,Partsch-Galvan,169
candidate,Pat Tiberi,8887
candidate,Patrick Malloy,1066
candidate,Patrick McHenry,950
candidate,Patterson,297
candidate,Paul Chabot,743
candidate,Paul Cook,1208
candidate,Paul J. Harrington,222
candidate,Paul Krane,217
candidate,Paul McCollaum,569
candidate,Paul Ryan,344
candidate,Paul Spain,379
candidate,Paul Tonko,2520
candidate,Paula Hawks,707
candidate,Paula Overby,292
candidate,Perez,173
candidate,"Perry, Mary",302
candidate,Pete Aguilar,743
candidate,Pete Glidewell,719
candidate,Peter A DeFazio,285
candidate,Peter Clemens,551
candidate,Peter King,1563
candidate,Peter Theron,416
candidate,Peter Welch,275
candidate,Phil Oliva,1818
candidate,Phil Roe,217
candidate,Philip Rosenthal,2048
candidate,Pingree,16
candidate,"Pingree, Chellie",128
candidate,"Pingree, Chellie - North Haven",4
candidate,"Pingree, Mchellie",5
candidate,Pipkin,257
candidate,Poe,161
candidate,"Poliquin, Bruce",432
candidate,"Pompeo, Michael",387
candidate,"Potter, Britani",823
candidate,Pramila Jayapal,59
candidate,Prentice,273
candidate,Preston Picus,1038
candidate,Prince Charles Mallory,493
candidate,Pro-Life,460
candidate,RAJA KRISHNAMOORTHI,465
candidate,"RANDALL M. """"RANDY"""" HULTGREN",465
candidate,RASHID MALIK,496
candidate,REIGLE H,864
candidate,RICHARD D DAUGHERTY,333
candidate,RICHARD GREGORY PRIEM,468
candidate,RICK ALLEN,1004
candidate,RICK BRECKENRIDGE,686
candidate,ROB SHERMAN,581
candidate,ROB WOODALL,496
candidate,ROBERT A BRADY,724
candidate,ROBERT CORTEZ SCOTT,218
candidate,ROBERT DOLD,411
candidate,ROBERT JOSEPH WITTMAN,263
candidate,ROBERT WILLIAM GOODLATTE,263
candidate,ROCHESTER,864
candidate,RODNEY DAVIS,604
candidate,RODNEY STOOKSBURY,840
candidate,ROSE BUD ALDERMAN PO. 2,276
candidate,ROSE BUD ALDERMAN PO. 3,276
candidate,ROSE BUD ALDERMAN PO. 4,276
candidate,ROSE BUD ALDERMAN PO. 5,276
candidate,RUSSELL ALDERMAN PO. 1,276
candidate,RUSSELL ALDERMAN PO. 2,276
candidate,RUSSELL ALDERMAN PO. 3,276
candidate,RUSSELL ALDERMAN PO. 4,276
candidate,RUSSELL ALDERMAN PO. 5,276
candidate,RYAN A COSTELLO,321
candidate,RYAN ZINKE,686
candidate,Rafael A. Dagnesses,1047
candidate,"Ralph ""Trey"" Baucum",780
candidate,Ralph Abraham,872
candidate,Randy Perkins,293
candidate,Rankin,211
candidate,Ratcliffe,342
candidate,Raul R. Labrador,460
candidate,Raul Ruiz,622
candidate,Republican,174
candidate,Rhue R. Reis,492
candidate,Rich Piotrowski,493
candidate,Richard A. Morckel,8887
candidate,Richard Alarcon,510
candidate,Richard B. Fox,1099
candidate,Richard E. Neal,277
candidate,Richard Hudson,900
candidate,Richard Lieberman,592
candidate,Richard Longstreth,493
candidate,Richard M. Fontanesi,592
candidate,Richard Reichard,429
candidate,Rick Bryson,1253
candidate,Rick Crawford,3115
candidate,Rick Larsen,640
candidate,Rick Nolan,810
candidate,Rick Tyler,276
candidate,Rickey Hobson,247
candidate,Ridley,264
candidate,Rita Ramirez,1079
candidate,Ro Khanna,652
candidate,Rob Bishop,551
candidate,Rob Lapham,301
candidate,Robb E Cunningham,494
candidate,Robert Aderholt,460
candidate,Robert Ardini,503
candidate,Robert D. Franklin,217
candidate,Robert Evans,540
candidate,Robert J. Sutherland,442
candidate,Robert Klepinger,8887
candidate,"Robert Lamar ""Bob"" Bell",592
candidate,Robert Lee Worthey,468
candidate,Robert Lombardo,114
candidate,Robert M. Neeld,148
candidate,Robert Matthew Tager,177
candidate,Robert Pittenger,961
candidate,Robert R. Raymond,366
candidate,Robert W. Derlet,1143
candidate,Rod Blum,832
candidate,Roger Allen Petersen,889
candidate,Roger Hernandez,706
candidate,Roman Gabriel Gonzalez,505
candidate,Ron Desantis,188
candidate,Ron Kind,597
candidate,Ron Varasteh,771
candidate,Rosa L. DeLauro,360
candidate,"Rosen, Jacky",398
candidate,Roy Rich,8887
candidate,Roy Welborn,364
candidate,Rudy Barnes Jr,450
candidate,Russ Lee Monchil,451
candidate,Ryan Downing,749
candidate,Ryan Greene,482
candidate,Ryan Peterson,597
candidate,Ryan Solen,344
candidate,S. Bret Guthrie,89
candidate,S. Brett GUTHRIE,439
candidate,S. Brett Guthrie,105
candidate,S. Michael DeRosa,136
candidate,"SALVI, JORDAN",385
candidate,SANFORD BISHOP,904
candidate,SCATTERING,3636
candidate,"SCHWARTZ, LEONARD",385
candidate,SCOTT PERRY,298
candidate,SCOTT WILLIAM TAYLOR,188
candidate,SEARCY ALDERMAN W-1 PO. 1,276
candidate,SEARCY ALDERMAN W-1 PO. 2,276
candidate,SEARCY ALDERMAN W-2 PO. 1,276
candidate,SEARCY ALDERMAN W-2 PO. 2,276
candidate,SEARCY ALDERMAN W-3 PO. 1,276
candidate,SEARCY ALDERMAN W-3 PO. 2,276
candidate,SEARCY ALDERMAN W-4 PO. 1,276
candidate,SEARCY ALDERMAN W-4 PO. 2,276
candidate,SEVIER WHITE,1050
candidate,SHAWN PATRICK HOUSE,335
candidate,SHERIFF,276
candidate,"SHKRELI, SUZANNA",304
candidate,"SLUKA, STEVE",354
candidate,"SMITH, DOUGLAS",311
candidate,"SQUIER, MARCIA",464
candidate,STATE REPRESENTATIVE DISTRICT 13,276
candidate,STATE REPRESENTATIVE DISTRICT 21 R,224
candidate,STATE REPRESENTATIVE DISTRICT 22 R,224
candidate,STATE REPRESENTATIVE DISTRICT 24 R,224
candidate,STATE REPRESENTATIVE DISTRICT 26 R,224
candidate,STATE REPRESENTATIVE DISTRICT 45,276
candidate,STATE REPRESENTATIVE DISTRICT 46,276
candidate,STATE REPRESENTATIVE DISTRICT 47,276
candidate,STATE REPRESENTATIVE DISTRICT 47-S,80
candidate,STATE REPRESENTATIVE DISTRICT 52-R,80
candidate,STATE REPRESENTATIVE DISTRICT 83 R,92
candidate,STATE REPRESENTATIVE DISTRICT 98 R,92
candidate,STATE SENATE DISTRICT 13 SENATOR A,224
candidate,STATE SENATE DISTRICT 16 SENATOR G,92
candidate,STATE SENATE DISTRICT 23,276
candidate,STATE SENATE DISTRICT 23-SENATOR R,80
candidate,STATE SENATE DISTRICT 28,276
candidate,STATE SENATE DISTRICT 29,276
candidate,STEVE PEARCE,501
candidate,STEVE RUSSELL,822
candidate,STEVEN J SANTARSIERO,342
candidate,STRAIGHT PARTY,807
candidate,SWIFTON ALDERMAN POSITION 3-RODNEY,80
candidate,SWIFTON ALDERMAN POSITION 5-BRIAN,80
candidate,SWIFTON ALDERMAN POSTION 2-JEROD H,80
candidate,SWIFTON CITY CLERK-TABITHA JOHNSON,80
candidate,Salud Carbajal,835
candidate,Salvatore G. Caiozzo,497
candidate,Sam Graves,477
candidate,Samuel L. GASKINS,1350
candidate,Sarah Lloyd,431
candidate,Scatter,2
candidate,Scattering,6970
candidate,Schneiderman,219
candidate,Scott A. Angelle,587
candidate,Scott DesJarlais,240
candidate,Scott Fuhrman,246
candidate,Scott Lloyd Fenstermaker,495
candidate,Scott Peters,840
candidate,Scott R. Jones,629
candidate,Scott R. Tipton,484
candidate,Scott Wharton,8887
candidate,Sean Duffy,716
candidate,Sean Maloney,2424
candidate,Sessions,211
candidate,Seth W. Moulton,231
candidate,Shaun D. Brown,188
candidate,Shawn P. O'Connor,114
candidate,Shelia L. Godwin,247
candidate,Shelly Schratz,1380
candidate,Sholom D. Keller,8887
candidate,"Sidie, Jay",13
candidate,Smith,769
candidate,"Souphanavong, Bernie",563
candidate,Southwest Arkansas Water District,42
candidate,Special Presidential,5456
candidate,Special Votes,40
candidate,Spencer Zimmerman,344
candidate,"St. Charles Ald. Pos. 1, Kirk Whit",120
candidate,"St. Charles Ald. Pos. 3, Mickey D.",120
candidate,"St. Charles Ald. Pos. 4, Kevin Pos",120
candidate,"St. Charles Ald. Pos. 5, R. Ryan L",120
candidate,Stacy Ries Snyder,186
candidate,State Rep Dist 21 Marcus E. Richmond,444
candidate,State Rep Dist 74 Jon S. Eubanks,444
candidate,State Rep Dist 75 Charlotte V. Dougl,444
candidate,State Rep Dist 76 Mathew W. Pitsch,444
candidate,State Rep Dist 78 George B. McGill,444
candidate,State Rep Dist 79 Gary Deffenbaugh,444
candidate,"State Representative District 12,",120
candidate,"State Representative District 13,",120
candidate,State Representative District 2 Re,42
candidate,State Representative District 5 St,42
candidate,State Representative District 6 St,42
candidate,State Senate District 12 Senator B,42
candidate,"State Senate District 25,State Sen",120
candidate,"State Senate District 28, Senator",120
candidate,Stephanie Murphy,143
candidate,Stephen F. Lynch,251
candidate,Stephen Tryon,575
candidate,Steve Chabot,8887
candidate,Steve Cohen,129
candidate,Steve Isaacson,2324
candidate,Steve King,978
candidate,Steve Knight,770
candidate,Steve Scalise,557
candidate,Steve Stivers,8887
candidate,Steve Womack,2339
candidate,Steven A. Hohe,615
candidate,Steven Fought,8887
candidate,Steven G. Bailey,494
candidate,Steven Laird,286
candidate,Steven Reynolds,240
candidate,Steven Specht,201
candidate,Stewart Mills,810
candidate,Straight ticket,20400
candidate,Stuard,211
candidate,Stuart Starr,180
candidate,"Stuttgart Ald. W1 P1, Joe Alexande",120
candidate,"Stuttgart Ald. W2 P1, Joe Rhine, I",120
candidate,"Stuttgart Ald. W3 P1, Bill Shrum,",120
candidate,"Stuttgart Ald. W3 P2, Jim Craig, I",120
candidate,Sue Caro,1007
candidate,Sue Googe,1084
candidate,Susan A. Davis,863
candidate,Susan Pendergast Sindt,229
candidate,Suzan DelBene,442
candidate,Suzanne Bonamici,242
candidate,Suzanne Savary,824
candidate,Sylvia Ballard,46
candidate,THOMAS A MARINO,503
candidate,TIMOTHY F MURPHY,594
candidate,TOM COLE,1050
candidate,TOM GRAVES,592
candidate,TOM PRICE,840
candidate,TONIA KHOURI,446
candidate,TREASURER,276
candidate,"TREASURER TOMMY CREAMER - REP,",92
candidate,"TROTT, DAVID A.",298
candidate,"TUCKERMAN ALDERMAN WARD 1, POSITIO",80
candidate,"TUCKERMAN ALDERMAN WARD 1, POSITIO__1",80
candidate,"TUCKERMAN ALDERMAN WARD 2, POSITIO",80
