variable,value,count
jurisdiction,Mingo,38
jurisdiction,Minnehaha,355
jurisdiction,Mississippi County,1293
jurisdiction,Missoula,624
jurisdiction,Mitchell,484
jurisdiction,Mobile,1728
jurisdiction,Mohave,4878
jurisdiction,Monongalia,369
jurisdiction,Monroe,1102
jurisdiction,Monroe County,880
jurisdiction,Montague,12
jurisdiction,Montgomery,1372
jurisdiction,Montgomery County,474
jurisdiction,Mora,55
jurisdiction,Morgan,624
jurisdiction,Morrison,47
jurisdiction,Morrow,99
jurisdiction,Mower,84
jurisdiction,Muhlenberg,241
jurisdiction,Multnomah,3375
jurisdiction,Murray,273
jurisdiction,Muscogee,1568
jurisdiction,Musselshell,18
jurisdiction,N. Attleborough,18
jurisdiction,NASH,1562
jurisdiction,NELSON COUNTY,66
jurisdiction,NEW HANOVER,3925
jurisdiction,NOBLE,18
jurisdiction,NORTHAMPTON,658
jurisdiction,NORTHAMPTON COUNTY,24
jurisdiction,NORTON CITY,12
jurisdiction,NOTTOWAY COUNTY,30
jurisdiction,NOWATA,66
jurisdiction,Narragansett,376
jurisdiction,Nassau,210
jurisdiction,Navajo,4750
jurisdiction,Nelson,252
jurisdiction,Nevada County,368
jurisdiction,New Bedford,72
jurisdiction,New Castle,3146
jurisdiction,New Salem,2
jurisdiction,New Shoreham,120
jurisdiction,Newberry,1170
jurisdiction,Newport,627
jurisdiction,Newton,1072
jurisdiction,Newton County,684
jurisdiction,Nicholas,284
jurisdiction,Nicollet,60
jurisdiction,Nobles,58
jurisdiction,Norman,46
jurisdiction,North Kingstown,654
jurisdiction,North Providence,784
jurisdiction,North Smithfield,375
jurisdiction,Northfield,2
jurisdiction,Norton,10
jurisdiction,Nye,40
jurisdiction,OCONTO,60
jurisdiction,OKFUSKEE,156
jurisdiction,OKLAHOMA,6930
jurisdiction,ONEIDA,58
jurisdiction,ONSLOW,1938
jurisdiction,ORANGE,2772
jurisdiction,ORANGE COUNTY,14
jurisdiction,OSAGE,234
jurisdiction,OTTAWA,150
jurisdiction,OUTAGAMIE,196
jurisdiction,OZAUKEE,104
jurisdiction,Oak Bluffs,3
jurisdiction,Oconee,1775
jurisdiction,Oglethorpe,108
jurisdiction,Ohio,160
jurisdiction,Okaloosa,178
jurisdiction,Okanogan,2035
jurisdiction,Okeechobee,99
jurisdiction,Oldham,307
jurisdiction,Olmsted,107
jurisdiction,Orange,6743
jurisdiction,Orangeburg,1266
jurisdiction,Osceola,1070
jurisdiction,Otero,266
jurisdiction,Otter Tail,109
jurisdiction,Ouachita County,308
jurisdiction,Owen,98
jurisdiction,PAGE COUNTY,86
jurisdiction,PAMLICO,401
jurisdiction,PASQUOTANK,778
jurisdiction,PATRICK COUNTY,20
jurisdiction,PAWNEE,18
jurisdiction,PAYNE,186
jurisdiction,PENDER,946
jurisdiction,PEPIN,22
jurisdiction,PERQUIMANS,256
jurisdiction,PERSON,880
jurisdiction,PETERSBURG CITY,45
jurisdiction,PIERCE,56
jurisdiction,PIKE,31
jurisdiction,PITT,3597
jurisdiction,PITTSYLVANIA COUNTY,80
jurisdiction,POLK,791
jurisdiction,PONTOTOC,162
jurisdiction,POQUOSON CITY,60
jurisdiction,PORTAGE,94
jurisdiction,PORTSMOUTH CITY,891
jurisdiction,POTTAWATOMIE,420
jurisdiction,PRICE,46
jurisdiction,PUSHMATAHA,180
jurisdiction,Pacific,358
jurisdiction,Palm Beach,10350
jurisdiction,Park,132
jurisdiction,Pasco,936
jurisdiction,Paulding,756
jurisdiction,Pawtucket,3383
jurisdiction,Peach,240
jurisdiction,Pend Oreille,297
jurisdiction,Pendleton,179
jurisdiction,Pennington,41
jurisdiction,Perry,271
jurisdiction,Perry County,1032
jurisdiction,Pershing,42
jurisdiction,Petroleum,4
jurisdiction,Phillips,29
jurisdiction,Phillips County,1606
jurisdiction,Pickens,2496
jurisdiction,Pierce,13220
jurisdiction,Pike,809
jurisdiction,Pike County,665
jurisdiction,Pima,70524
jurisdiction,Pinal,28056
jurisdiction,Pine,64
jurisdiction,Pinellas,2393
jurisdiction,Pipestone,31
jurisdiction,Pleasants,10
jurisdiction,Pocahontas,135
jurisdiction,Poinsett County,775
jurisdiction,Polk,3062
jurisdiction,Polk County,704
jurisdiction,Pondera,24
jurisdiction,Pope,26
jurisdiction,Pope County,3615
jurisdiction,Porter,369
jurisdiction,Portsmouth,740
jurisdiction,Powder River,28
jurisdiction,Powell,39
jurisdiction,Prairie,4
jurisdiction,Prairie County,1664
jurisdiction,Providence,2652
jurisdiction,Pulaski,843
jurisdiction,Pulaski County,12210
jurisdiction,Putnam,413
jurisdiction,Quay,60
jurisdiction,Quitman,40
jurisdiction,RACINE,207
jurisdiction,RANDOLPH,1352
jurisdiction,RICHLAND,68
jurisdiction,RICHMOND,740
jurisdiction,RICHMOND CITY,1235
jurisdiction,ROANOKE COUNTY,56
jurisdiction,ROBESON,1082
jurisdiction,ROCK,192
jurisdiction,ROCKBRIDGE COUNTY,22
jurisdiction,ROCKINGHAM,908
jurisdiction,ROCKINGHAM COUNTY,132
jurisdiction,ROGERS,438
jurisdiction,ROWAN,2788
jurisdiction,RUSK,99
jurisdiction,RUSSELL COUNTY,57
jurisdiction,RUTHERFORD,1275
jurisdiction,Rabun,40
jurisdiction,Raleigh,783
jurisdiction,Ramsey,200
jurisdiction,Randolph,716
jurisdiction,Randolph County,2440
jurisdiction,Ravalli,73
jurisdiction,Raynham,12
jurisdiction,Red Lake,18
jurisdiction,Redwood,59
jurisdiction,Rehoboth,6
jurisdiction,Renville,62
jurisdiction,Revere,105
jurisdiction,Rice,73
jurisdiction,Richland,4512
jurisdiction,Richmond,4027
jurisdiction,Rio Arriba,104
jurisdiction,Rio Blanco,10
jurisdiction,Ritchie,45
jurisdiction,Roane,140
jurisdiction,Rock,52
jurisdiction,Rockcastle,52
jurisdiction,Rockdale,648
jurisdiction,Roosevelt,90
jurisdiction,Roseau,37
jurisdiction,Rosebud,29
jurisdiction,Rowan,71
jurisdiction,Rowe,2
jurisdiction,Russell,292
jurisdiction,SAMPSON,1045
jurisdiction,SANGAMON,6
jurisdiction,SAUK,86
jurisdiction,SAWYER,42
jurisdiction,SCOTLAND,987
jurisdiction,SCOTT,11
jurisdiction,SEMINOLE,1342
jurisdiction,SEQUOYAH,156
jurisdiction,SHAWANO,86
jurisdiction,SHEBOYGAN,128
jurisdiction,SMYTH COUNTY,8
jurisdiction,ST. CLAIR,30
jurisdiction,ST. CROIX,126
jurisdiction,STAFFORD COUNTY,18
jurisdiction,STANLY,1204
jurisdiction,STEPHENS,12
jurisdiction,STOKES,2159
jurisdiction,SUFFOLK CITY,273
jurisdiction,SURRY,1282
jurisdiction,SWAIN,336
jurisdiction,Saline County,2635
jurisdiction,Saluda,634
jurisdiction,San Juan,463
jurisdiction,San Miguel,74
jurisdiction,Sanders,20
jurisdiction,Sandoval,863
jurisdiction,Santa Cruz,7035
jurisdiction,Santa Fe,1130
jurisdiction,Santa Rosa,82
jurisdiction,Sarasota,2638
jurisdiction,Schley,36
jurisdiction,Scituate,329
jurisdiction,Scott,459
jurisdiction,Scott County,2480
jurisdiction,Screven,352
jurisdiction,Searcy County,896
jurisdiction,Sebastian County,18624
jurisdiction,Sedgwick,10
jurisdiction,Seekonk,8
jurisdiction,Seminole,132
jurisdiction,Sevier County,850
jurisdiction,Sharp County,1640
jurisdiction,Shelburne,2
jurisdiction,Shelby,820
jurisdiction,Sherburne,57
jurisdiction,Sheridan,18
jurisdiction,Sherman,80
jurisdiction,Shutesbury,2
jurisdiction,Sibley,15
jurisdiction,Sierra,45
jurisdiction,Silver Bow,717
jurisdiction,Simpson,48
jurisdiction,Skagit,1022
jurisdiction,Skamania,278
jurisdiction,Smithfield,426
jurisdiction,Snohomish,16184
jurisdiction,Socorro,117
jurisdiction,Somerset,10
jurisdiction,South Kingstown,793
jurisdiction,Spalding,540
jurisdiction,Spartanburg,3009
jurisdiction,Spencer,12
jurisdiction,Spokane,3371
jurisdiction,St. Johns,570
jurisdiction,St. Joseph,672
jurisdiction,St. Louis,213
jurisdiction,St. Lucie,271
jurisdiction,StClair,448
jurisdiction,St_Francis County,501
jurisdiction,Stanley,1
jurisdiction,Stearns,130
jurisdiction,Steele,27
jurisdiction,Stephens,32
jurisdiction,Stevens,586
jurisdiction,Stewart,104
jurisdiction,Stillwater,8
jurisdiction,Stone County,1465
jurisdiction,Storey,112
jurisdiction,Summit,40
jurisdiction,Sumter,2544
jurisdiction,Sunderland,4
jurisdiction,Sussex,124
jurisdiction,Suwannee,160
jurisdiction,Swansea,10
jurisdiction,Sweet Grass,5
jurisdiction,Swift,28
jurisdiction,TAYLOR,54
jurisdiction,TAZEWELL,132
jurisdiction,TAZEWELL COUNTY,124
jurisdiction,TRANSYLVANIA,780
jurisdiction,TREMPEALEAU,52
jurisdiction,TULSA,4068
jurisdiction,TYRRELL,186
jurisdiction,Talbot,292
jurisdiction,Taliaferro,56
jurisdiction,Talladega,223
jurisdiction,Tallapoosa,334
jurisdiction,Taos,83
jurisdiction,Tattnall,244
jurisdiction,Taunton,32
jurisdiction,Taylor,658
jurisdiction,Telfair,272
jurisdiction,Terrebonne,22
jurisdiction,Terrell,172
jurisdiction,Teton,10
jurisdiction,Thomas,668
jurisdiction,Thurston,2689
jurisdiction,Tift,316
jurisdiction,Tillamook,737
jurisdiction,Tisbury,3
jurisdiction,Tiverton,949
jurisdiction,Todd,127
jurisdiction,Toole,10
jurisdiction,Toombs,140
jurisdiction,Torrance,78
jurisdiction,Town of Gorham,84
jurisdiction,Towns,176
jurisdiction,Traverse,20
jurisdiction,Treasure,9
jurisdiction,Treutlen,112
jurisdiction,Trigg,36
jurisdiction,Trimble,158
jurisdiction,Troup,496
jurisdiction,Turner,121
jurisdiction,Tuscaloosa,325
jurisdiction,Twiggs,188
jurisdiction,UNION,4232
jurisdiction,Umatilla,821
jurisdiction,Union,2118
jurisdiction,Union County,406
jurisdiction,Upshur,273
jurisdiction,Upson,116
jurisdiction,VANCE,448
jurisdiction,VERNON,66
jurisdiction,VILAS,30
jurisdiction,VIRGINIA BEACH CITY,3200
jurisdiction,Valencia,212
jurisdiction,Valley,40
jurisdiction,Van_Buren County,1848
jurisdiction,Vermilion,12
jurisdiction,Volusia,1464
jurisdiction,W. Tisbury,3
jurisdiction,WAGONER,30
jurisdiction,WAKE,37484
jurisdiction,WALWORTH,84
jurisdiction,WARREN,224
jurisdiction,WARREN COUNTY,56
jurisdiction,WASHBURN,50
jurisdiction,WASHINGTON,310
jurisdiction,WASHINGTON COUNTY,42
jurisdiction,WASHITA,36
jurisdiction,WATAUGA,1760
jurisdiction,WAUKESHA,394
jurisdiction,WAUPACA,117
jurisdiction,WAUSHARA,52
jurisdiction,WAYNE,3015
jurisdiction,WESTMORELAND COUNTY,67
jurisdiction,WILKES,1169
jurisdiction,WILSON,1039
jurisdiction,WINCHESTER CITY,52
jurisdiction,WINNEBAGO,164
jurisdiction,WOOD,90
jurisdiction,WOODFORD,45
jurisdiction,Wabash,78
jurisdiction,Wabasha,34
jurisdiction,Wadena,45
jurisdiction,Wahkiakum,105
jurisdiction,Wakulla,48
jurisdiction,Walker,1192
jurisdiction,Walla Walla,384
jurisdiction,Wallowa,204
jurisdiction,Walton,835
jurisdiction,Ward 1,152
jurisdiction,Ward 2,146
jurisdiction,Ward 3,166
jurisdiction,Ward 4,168
jurisdiction,Ward 5,179
jurisdiction,Ward 6,177
jurisdiction,Ward 7,174
jurisdiction,Ward 8,173
jurisdiction,Ware,380
jurisdiction,Warren,834
jurisdiction,Warrick,177
jurisdiction,Warwick,1662
jurisdiction,Wasco,376
jurisdiction,Waseca,33
jurisdiction,Washington,3165
jurisdiction,Washington County,14527
jurisdiction,Washoe,4563
jurisdiction,Watonwan,23
jurisdiction,Wayne,929
jurisdiction,Webster,182
jurisdiction,Weld,48
jurisdiction,Wells,66
jurisdiction,Wendell,2
jurisdiction,West Greenwich,237
jurisdiction,West Warwick,394
jurisdiction,Westerly,1428
jurisdiction,Westport,10
jurisdiction,Whatcom,872
jurisdiction,Whately,2
jurisdiction,Wheatland,5
jurisdiction,Wheeler,164
jurisdiction,White,709
jurisdiction,White County,31893
jurisdiction,White Pine,140
jurisdiction,Whitfield,836
jurisdiction,Whitley,258
jurisdiction,Whitman,289
jurisdiction,Wibaux,1
jurisdiction,Wilcox,539
jurisdiction,Wilkes,208
jurisdiction,Wilkin,58
jurisdiction,Wilkinson,224
jurisdiction,Williamsburg,840
jurisdiction,Winona,66
jurisdiction,Winston,355
jurisdiction,Winthrop,30
jurisdiction,Wood,621
jurisdiction,Woodford,104
jurisdiction,Woodruff County,600
jurisdiction,Woonsocket,1003
jurisdiction,Worth,608
jurisdiction,Wright,81
jurisdiction,YADKIN,204
jurisdiction,YANCEY,616
jurisdiction,YORK COUNTY,15
jurisdiction,Yakima,1082
jurisdiction,Yamhill,388
jurisdiction,Yavapai,11540
jurisdiction,Yell County,1428
jurisdiction,Yellow Medicine,60
jurisdiction,Yellowstone,220
jurisdiction,York,3803
jurisdiction,Yuma,12124
jurisdiction,adams,15
jurisdiction,alcorn,48
jurisdiction,amite,34
jurisdiction,attala,61
jurisdiction,benton,9
jurisdiction,bolivar,36
jurisdiction,calhoun,42
jurisdiction,carroll,22
jurisdiction,chickasaw,45
jurisdiction,choctaw,16
jurisdiction,claiborne,8
jurisdiction,clarke,39
jurisdiction,clay,18
jurisdiction,coahoma,41
jurisdiction,copiah,29
jurisdiction,covington,23
jurisdiction,desoto,90
jurisdiction,forrest,66
jurisdiction,franklin,76
jurisdiction,george,49
jurisdiction,greene,16
jurisdiction,grenada,28
jurisdiction,hancock,43
jurisdiction,harrison,87
jurisdiction,hinds,360
jurisdiction,holmes,46
jurisdiction,humphreys,24
jurisdiction,issaquena,4
jurisdiction,itawamba,60
jurisdiction,jackson,51
jurisdiction,jasper,31
jurisdiction,jefferson,35
jurisdiction,jefferson davis,46
jurisdiction,jones,191
jurisdiction,kemper,22
jurisdiction,lafayette,49
jurisdiction,lamar,58
jurisdiction,lauderdale,102
jurisdiction,lawrence,60
jurisdiction,leake,40
jurisdiction,lee,64
jurisdiction,leflore,36
jurisdiction,lincoln,37
jurisdiction,lowndes,28
jurisdiction,madison,190
jurisdiction,marion,155
jurisdiction,marshall,109
jurisdiction,monroe,39
jurisdiction,montgomery,27
jurisdiction,neshoba,44
jurisdiction,newton,193
jurisdiction,noxubee,18
jurisdiction,oktibbeha,87
jurisdiction,panola,34
jurisdiction,pearl river,46
jurisdiction,perry,15
jurisdiction,pike,35
jurisdiction,pontotoc,49
jurisdiction,prentiss,153
jurisdiction,quitman,32
jurisdiction,rankin,94
jurisdiction,scott,49
jurisdiction,sharkey,18
jurisdiction,simpson,32
jurisdiction,smith,30
jurisdiction,stone,25
jurisdiction,sunflower,31
jurisdiction,tallahatchie,40
jurisdiction,tate,20
jurisdiction,tippah,61
jurisdiction,tishomingo,20
jurisdiction,tunica,36
jurisdiction,union,52
jurisdiction,walthall,36
jurisdiction,warren,31
jurisdiction,washington,40
jurisdiction,wayne,46
jurisdiction,webster,35
jurisdiction,wilkinson,17
jurisdiction,winston,21
jurisdiction,yalobusha,21
jurisdiction,yazoo,62
mode,A,2885
mode,Absentee,57243
mode,C,2885
mode,Central Count,661
mode,Conditional Provisional Votes,950
mode,E,2885
mode,Early,5118
mode,Early TSX,5118
mode,Early Vote,54913
mode,Early Vote (HSB),712
mode,Early Vote (North),1618
mode,Early Vote (Ozarka),712
mode,Early Vote (South),1618
mode,Early Vote Paper,8522
mode,Early Votes,43683
mode,Early Votes DS200,3850
mode,Early Voting,3692
mode,Election Day,64547
mode,Election Day Paper,10645
mode,Late Early,3031
mode,Late Early Votes,7964
mode,P,2885
mode,Polling,5779
mode,Polling Place Votes,43683
mode,Polling Place Votes DS200,3850
mode,Prov,5118
mode,Provisional,35520
mode,Provisional Votes,43683
mode,TSX,5118
mode,absentee,14938
mode,absentee by mail,89573
mode,advance in person,28389
mode,early,16097
mode,ed,6662
mode,election day,200821
mode,mail,21078
mode,one stop,59683
mode,provisional,88399
mode,total,887175
mode,unknown,16327
office,1-74: Changes Selection of Baker County Commissioners From Partisan to Nonpartisan.,34
office,1-75: Imposes city tax on marijuana retailer's sale of marijuana items,2
office,1-76: Prohibits certain marijuana registrants and or licenses in Halfway Oregon.,2
office,1-77: Shall Halfway impose a three percent tax on the sale of cannabis and bi-products by retailer,2
office,1-78: Three Percent Tax On Marijuana Sales,2
office,1. STATE CONSTITUTIONAL APPROVAL,1886
office,1.5% SALES AND USE TAX,136
office,10-143: Concering recreational marijuana businesses in unincorporated Douglas County.,56
office,10-144: Concerning medical marijuana businesses in unincorporated Douglas County.,56
office,10-145: Concerning formation of the Douglas County Library District.,56
office,10-146: City tax on recreational marijuana retailers' sale of marijuana items,10
office,10-147: City tax on recreational marijuana retailers' sale of marijuana items.,2
office,10-148: Medical marijuana businesses within the city limits of Canyonville,2
office,10-149: Recreational marijuana businesses within the city limits of Canyonville.,2
office,10-150: Shall South Umpqua School District be authorized to issue general obligation bonds not exceeding,8
office,10-151: City tax on recreational marijuana retailer's sale of marijuana items.,2
office,10-152: Shall Riddle School District issue $12,6
office,10-153: Prohibits medical and recreational marijuana facilities in Sutherlin,2
office,10-154: Charter Amendment Public Access to City Financial Information,2
office,10-155: Charter Amendment Filling Council and Mayoral Vacancies,2
office,10. AMENDMENT TO WESTERLY HOME RULE CHARTER,28
office,"10. ARTICLE VI, APPOINTIVE OFFICERS AND TOWN SERGEANT",8
office,10. Abolish Transfer Station Facility Fund,12
office,10. Amendment to Middletown Home Rule Charter,20
office,10. BUDGET SCHEDULE AND PROCEDURE,24
office,10. CHARTER AMENDMENT RE: COUNCIL TERMS,12
office,10. ORDINANCES,72
office,"10. ROADS, SIDEWALKS, AND DRAINAGE FACILITIES",121
office,"10. STREETS AND SIDEWALKS $1,000,000",124
office,"10. TIME, PLACE OF REGULAR MEETINGS",48
office,10. Town Administrator,8
office,10. Wastewater Management Commission,28
office,11-22: Prohibits certain marijuana registrants and/or licensees in Gilliam County.,6
office,11-23: Imposes county tax on marijuana retailers's sale of marijuana items.,6
office,11-24: Establish City of Condon tax on recreational marijuana sales,4
office,11. AMENDMENT TO WESTERLY HOME RULE CHARTER,28
office,"11. ARTICLE VII, PUBLIC WORKS DEPARTMENT",8
office,11. BUDGET RESERVE ACCOUNT,48
office,11. CHARTER AMENDMENT RE: COUNCIL POWERS AND DUTIES,12
office,11. DEPARTMENT OF PLANNING AND DEVELOPMENT,24
office,11. FORFEITURE OF OFFICE,72
office,"11. PUBLIC BUILDINGS $1,600,000",124
office,11. Personnel Board Duties and Responsibilities,28
office,11. Tax Assessor,8
office,12-64: Prohibits the commercialzation of marijuana in Long Creek,2
office,12. AMENDMENT TO WESTERLY HOME RULE CHARTER,28
office,"12. ARTICLE VII, PUBLIC WORKS DEPARTMENT",8
office,12. Board of Assessment Review,8
office,12. CHARTER AMENDMENT RE: TOWN MANAGER,12
office,"12. CITY HALL TOWER $5,000,000",124
office,12. SEALER OF WEIGHTS AND MEASURES,24
office,12. WRITTEN OPINIONS OF SOLICITOR,72
office,13-13 City of Hines,2
office,13. AMENDMENT TO WESTERLY HOME RULE CHARTER,28
office,"13. ARTICLE IX, PLANNING & ZONING",8
office,13. CAPITAL IMPROVEMENT PROJECTS,72
office,13. CHARTER AMENDMENT RE: TOWN MANAGER,12
office,13. DEPARTMENT OF PUBLIC WELFARE,24
office,"13. SEWER AND SANITATION SYSTEM $1,600,000",124
office,13. Town Moderator,8
office,14-59: Imposes city tax on marijuana retailer's sale of marijuana items,6
office,14. AMENDMENT TO WESTERLY HOME RULE CHARTER,28
office,"14. ARTICLE X, FINANCIAL PROCEDURES",8
office,14. CHARTER AMENDMENT RE: COMPETITIVE BIDDING,12
office,14. DUTIES OF TOWN SOLICITOR,24
office,14. Library Trustees,8
office,14. PERSONNEL BOARD,72
office,"14. ROAD SAFETY IMPROVEMENT $1,000,000",124
office,15-142 Jacksonville City,2
office,15-143 Jacksonville City,2
office,15-144 Medford City,28
office,15-145 Medford City,28
office,15-146 Central Point City,8
office,15-147 Central Point City,8
office,15-148 Central Point City,8
office,15-149 Ashland City,10
office,15-150 Eagle Point City,4
office,15-151 Eagle Point City,4
office,15-152 Jacksonville City,2
office,15-153 Phoenix City,2
office,15-154 Ashland City,10
office,15-155 Rogue River City,2
office,15-156 Ashland City,10
office,15-157 Shady Cove City,2
office,15-158 Shady Cove City,2
office,15-159 Talent City,2
office,15-160 Talent City,2
office,15-161 Jackson,108
office,15-162 Jackson,108
office,15-163 Jackson,108
office,15-164 Rogue Valley Heritage District,106
office,15-165 Gold Hill City,2
office,15-166 Medford City,28
office,15-167 Rogue River School District 35,6
office,15. AMENDMENT TO WESTERLY HOME RULE CHARTER,28
office,"15. ARTICLE X, FINANCIAL PROCEDURES",8
office,"15. BRIDGES $300,000",124
office,15. CHARTER AMENDMENT RE: DEPARTMENT OF FINANCE,12
office,15. Vacancies,8
office,16-77: Shall the City of Madras prohibit recreational marijuana producers,4
office,16-78: Imposes city tax on retail sale of recreational marijuana.,4
office,16-79: PROHIBITING MEDICAL MARIJUANA PROCESSING SITES IN UNINCORPORATED JEFFERSON COUNTY,30
office,16-80: PROHIBITING MEDICAL MARIJUANA DISPENSARIES IN UNINCORPORATED JEFFERSON COUNTY,30
office,16-81: PROHIBITING RECREATIONAL MARIJUANA PRODUCERS IN UNINCORPORATED JEFFERSON COUNTY,30
office,16-82: PROHIBITING RECREATIONAL MARIJUANA RETAILERS IN UNINCORPORATED JEFFERSON COUNTY,30
office,16-83: PROHIBITING RECREATIONAL MARIJUANA WHOLESALERS IN UNINCORPORATED JEFFERSON COUNTY,30
office,16-84: PROHIBITING RECREATIONAL MARIJUANA PROCESSORS IN UNINCORPORATED JEFFERSON COUNTY,30
office,16. AMENDMENT TO WESTERLY HOME RULE CHARTER,28
office,"16. ARTICLE XI, TREASURER'S DEPARTMENT",8
office,16. CHARTER AMENDMENT RE: TOWN CLERK,12
office,16. CODE OF ETHICS,124
office,16. Elected Officials,8
office,17-73: Prohibits marijuana registrants and licensees in Grants Pass.,26
office,"17-74: Four-Year Deputies, Prosecution, Treatment and Jail Beds Tax",94
office,17-75: An Ordinance Imposing a Tax on Selling Retail Recreational Marijuana,94
office,17-76: FIVE-YEAR LOCAL OPTION TAX FOR GENERAL OPERATIONS (Williams RFPD),8
office,17. AMENDMENT TO WESTERLY HOME RULE CHARTER,28
office,"17. ARTICLE XI, TREASURER'S DEPARTMENT",8
office,17. CHANGES AND ADDITIONS TO THE DEPARTMENTS AND BOARDS,124
